doc_id,paper_key,title,doi,year,venue,citation_missing,citation_count,log1p_citations,title_word_count,edge_author_ids,profile_owner_ids,lab_link_ids,lab_author_names,lab_author_roles,topic_count,profile_link_count,lab_link_count,topics,title_bin,text_surprise_score,representation_contrast_proxy,role_aware_reward,reward_quadrant,author_composition
doc-https://doi.org/10.1039/c8cc06140h,doi:https://doi.org/10.1039/c8cc06140h,Celastrol binds to its target protein <i>via</i> specific noncovalent interactions and reversible covalent bonds,https://doi.org/10.1039/c8cc06140h,2018,Chemical Communications,False,43,3.784189633918261,16,ziwen-chen; ningzi-li,ziwen-chen,ziwen-chen; ningzi-li,Ziwen Chen; Ningzi Li,PhD Student; Postdoctoral Scholar,8,1,2,"Ferroptosis and cancer prognosis; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Nuclear Receptors and Signaling; Retinoids in leukemia and cellular processes; Synthesis of Tetrazole Derivatives; Ubiquitin and proteasome pathways",15-19 words,0.6839999999999999,0.4583333333333333,0.44999999999999996,False Positive,Solo PhD student
doc-https://doi.org/10.1007/978-3-319-77332-2_1,doi:https://doi.org/10.1007/978-3-319-77332-2_1,Complex Contagions: A Decade in Review,https://doi.org/10.1007/978-3-319-77332-2_1,2018,Computational social sciences,False,182,5.209486152841421,6,douglas-guilbeault; joshua-jackson; doug-guilbeault,doug-guilbeault,douglas-guilbeault; joshua-jackson; doug-guilbeault,Douglas Guilbeault; Joshua Jackson; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty; Affiliate Faculty,10,1,3,"Categorization, perception, and language; Color perception and design; Cultural Differences and Values; Evolutionary Game Theory and Cooperation; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence; Psychology of Moral and Emotional Judgment; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",<= 6 words,0.124,0.6708333333333333,0.515,Hidden Gem,Faculty + Faculty
doc-https://doi.org/10.7554/elife.30756,doi:https://doi.org/10.7554/elife.30756,Conjunction of factors triggering waves of seasonal influenza,https://doi.org/10.7554/elife.30756,2018,eLife,False,55,4.02535169073515,8,ishanu-chattopadhyay; joshua-jackson; jeffrey-lockhart,ishanu-chattopadhyay,ishanu-chattopadhyay; joshua-jackson; jeffrey-lockhart,Ishanu Chattopadhyay; Joshua Jackson; Jeffrey Lockhart,Affiliate Faculty; Affiliate Faculty; Postdoctoral Scholar,15,1,3,"Context-Aware Activity Recognition Systems; Cultural Differences and Values; Distributed systems and fault tolerance; Evolutionary Game Theory and Cooperation; Formal Methods in Verification; Gender Politics and Representation; Human Mobility and Location-Based Analysis; Influenza Virus Research Studies; LGBTQ Health, Identity, and Policy; Modular Robots and Swarm Intelligence; Petri Nets in System Modeling; Psychology of Moral and Emotional Judgment",7-10 words,0.18,0.6083333333333333,0.5399999999999999,Hidden Gem,Faculty + Faculty
doc-https://doi.org/10.2139/ssrn.2744789,doi:https://doi.org/10.2139/ssrn.2744789,"Data Analytics Skills, Innovation and Firm Productivity",https://doi.org/10.2139/ssrn.2744789,2018,SSRN Electronic Journal,False,10,2.3978952727983707,7,lingfei-wu; bowen-lou,bowen-lou,lingfei-wu; bowen-lou,Lingfei Wu; Bowen Lou,Affiliate Faculty; Affiliate Faculty,9,1,2,Big Data and Business Intelligence; Complex Network Analysis Techniques; Digital Platforms and Economics; Employer Branding and e-HRM; Geological and Geochemical Analysis; Innovation and Knowledge Management; Opinion Dynamics and Social Influence; Private Equity and Venture Capital; earthquake and tectonic studies,7-10 words,0.15733333333333333,0.43333333333333335,0.3725,Routine,Faculty + Faculty
doc-https://doi.org/10.2147/ndt.s162325,doi:https://doi.org/10.2147/ndt.s162325,Disrupted interhemispheric functional connectivity in chronic insomnia disorder: a resting-state fMRI study,https://doi.org/10.2147/ndt.s162325,2018,Neuropsychiatric Disease and Treatment,False,31,3.4657359027997265,12,zhao-wang; muhua-huang; rui-wang,muhua-huang,zhao-wang; muhua-huang; rui-wang,Zhao Wang; Muhua Huang; Rui Wang,Affiliate Faculty; Masters Student; PhD Student,15,1,3,Advanced Neuroimaging Techniques and Applications; Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Functional Brain Connectivity Studies; Heme Oxygenase-1 and Carbon Monoxide; Ion channel regulation and function; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Photoreceptor and optogenetics research; Polymer Surface Interaction Studies,11-14 words,0.484,0.6708333333333333,0.64,Aligned Surprise,Mixed (faculty + PhD)
doc-https://doi.org/10.1038/s41565-018-0221-0,doi:https://doi.org/10.1038/s41565-018-0221-0,Lifetime-engineered NIR-II nanoparticles unlock multiplexed in vivo imaging,https://doi.org/10.1038/s41565-018-0221-0,2018,Nature Nanotechnology,False,765,6.641182169740591,8,rui-wang,rui-wang,rui-wang,Rui Wang,PhD Student,5,1,1,Heme Oxygenase-1 and Carbon Monoxide; Ion channel regulation and function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Sulfur Compounds in Biology,7-10 words,0.18,0.48333333333333334,0.40249999999999997,Routine,Solo PhD student
doc-10.1126/science.aao0185,doi:10.1126/science.aao0185,Science of science,10.1126/science.aao0185,2018,Science,False,1245,7.1276936993473985,3,james-evans,james-evans,james-evans,James Evans,Director,5,1,1,Biomedical Text Mining and Ontologies; Complex Network Analysis Techniques; Scientific Computing and Data Management; Scientometrics and Bibliometrics Research; Topic Modeling,<= 6 words,0.0,0.48333333333333334,0.40249999999999997,Routine,Solo faculty
doc-10.18653/v1/p18-1228,doi:10.18653/v1/p18-1228,SemAxis: A Lightweight Framework to Characterize Domain-Specific Word Semantics Beyond Sentiment,10.18653/v1/p18-1228,2018,,False,46,3.8501476017100584,11,yong-yeol-ahn,yong-yeol-ahn,yong-yeol-ahn,Yong-Yeol Ahn,Affiliate Faculty,5,1,1,Complex Network Analysis Techniques; Human Mobility and Location-Based Analysis; Opinion Dynamics and Social Influence; Research Data Management Practices; scientometrics and bibliometrics research,11-14 words,0.424,0.2833333333333333,0.2825,Routine,Solo faculty
doc-https://doi.org/10.1073/pnas.1804247115,doi:https://doi.org/10.1073/pnas.1804247115,"Skill discrepancies between research, education, and jobs reveal the critical need to supply soft skills for the data economy",https://doi.org/10.1073/pnas.1804247115,2018,Proceedings of the National Academy of Sciences,False,163,5.099866427824199,19,lingfei-wu,lingfei-wu,lingfei-wu,Lingfei Wu,Affiliate Faculty,5,1,1,Big Data and Business Intelligence; Complex Network Analysis Techniques; Geological and Geochemical Analysis; Opinion Dynamics and Social Influence; earthquake and tectonic studies,15-19 words,0.8906666666666666,0.48333333333333334,0.40249999999999997,False Positive,Solo faculty
doc-https://doi.org/10.1073/pnas.1722664115,doi:https://doi.org/10.1073/pnas.1722664115,Social learning and partisan bias in the interpretation of climate trends,https://doi.org/10.1073/pnas.1722664115,2018,Proceedings of the National Academy of Sciences,False,205,5.327876168789581,11,douglas-guilbeault; joshua-jackson; doug-guilbeault,doug-guilbeault,douglas-guilbeault; joshua-jackson; doug-guilbeault,Douglas Guilbeault; Joshua Jackson; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty; Affiliate Faculty,10,1,3,"Categorization, perception, and language; Color perception and design; Cultural Differences and Values; Evolutionary Game Theory and Cooperation; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence; Psychology of Moral and Emotional Judgment; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",11-14 words,0.384,0.6708333333333333,0.515,Hidden Gem,Faculty + Faculty
doc-10.1016/j.socnet.2018.04.001,doi:10.1016/j.socnet.2018.04.001,Structural holes and bridging in two-mode networks,10.1016/j.socnet.2018.04.001,2018,Social Networks,False,19,2.995732273553991,7,jake-burchard,jake-burchard,jake-burchard,Jake Burchard,PhD Student,5,1,1,"Complex Network Analysis Techniques; Housing, Finance, and Neoliberalism; Opinion Dynamics and Social Influence; Political Economy and Marxism; Social Capital and Networks",7-10 words,0.144,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-https://doi.org/10.2147/ndt.s155478,doi:https://doi.org/10.2147/ndt.s155478,"Synchronization within, and interactions between, the default mode and dorsal attention networks in relapsing-remitting multiple sclerosis",https://doi.org/10.2147/ndt.s155478,2018,Neuropsychiatric Disease and Treatment,False,18,2.9444389791664403,16,muhua-huang; chen-lin; rui-wang,muhua-huang,muhua-huang; chen-lin; rui-wang,Muhua Huang; Chen Lin; Rui Wang,Masters Student; PhD Student; PhD Student,15,1,3,Advanced Neuroimaging Techniques and Applications; Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Fluid Dynamics Simulations and Interactions; Functional Brain Connectivity Studies; Heme Oxygenase-1 and Carbon Monoxide; Hydraulic and Pneumatic Systems; Ion channel regulation and function; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects,15-19 words,0.7106666666666666,0.6083333333333333,0.5399999999999999,Aligned Surprise,Other KLab author config
doc-https://doi.org/10.1038/s41598-017-18023-4,doi:https://doi.org/10.1038/s41598-017-18023-4,Synchrony and Physiological Arousal Increase Cohesion and Cooperation in Large Naturalistic Groups,https://doi.org/10.1038/s41598-017-18023-4,2018,Scientific Reports,False,117,4.770684624465665,12,joshua-jackson; david-wolpert,joshua-jackson,joshua-jackson; david-wolpert,Joshua Jackson; David Wolpert,Affiliate Faculty; Affiliate Faculty,10,1,2,"Advanced Thermodynamics and Statistical Mechanics; Computability, Logic, AI Algorithms; Cultural Differences and Values; Evolutionary Game Theory and Cooperation; Game Theory and Applications; Neural Networks and Applications; Psychology of Moral and Emotional Judgment; Quantum Computing Algorithms and Architecture; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",11-14 words,0.444,0.4708333333333333,0.39499999999999996,False Positive,Faculty + Faculty
doc-10.1007/s10834-018-9579-2,doi:10.1007/s10834-018-9579-2,The Impact of Educational Pairing and Urban Residency on Household Financial Investments in Urban China,10.1007/s10834-018-9579-2,2018,Journal of Family and Economic Issues,False,14,2.70805020110221,15,ningzi-li,ningzi-li,ningzi-li,Ningzi Li,Postdoctoral Scholar,3,1,1,"Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion",15-19 words,0.624,0.20833333333333331,0.2375,False Positive,No KLab core author
doc-https://doi.org/10.1111/iwj.13011,doi:https://doi.org/10.1111/iwj.13011,Towards algorithm‐enabled home wound monitoring with smartphone photography: A hue‐saturation‐value colour space thresholding technique for wound content tracking,https://doi.org/10.1111/iwj.13011,2018,International Wound Journal,False,18,2.9444389791664403,21,bill-shi,bill-shi,bill-shi,Bill Shi,Affiliate Researcher,5,1,1,Cannabis and Cannabinoid Research; Glaucoma and retinal disorders; Ophthalmology and Visual Impairment Studies; Retinal Diseases and Treatments; Retinal Imaging and Analysis,>= 20 words,0.9039999999999999,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-https://doi.org/10.1002/poi3.184,doi:https://doi.org/10.1002/poi3.184,Unpacking the Social Media Bot: A Typology to Guide Research and Policy,https://doi.org/10.1002/poi3.184,2018,Policy & Internet,False,255,5.545177444479562,12,douglas-guilbeault; doug-guilbeault,doug-guilbeault,douglas-guilbeault; doug-guilbeault,Douglas Guilbeault; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty,5,1,2,"Categorization, perception, and language; Color perception and design; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence",11-14 words,0.508,0.2833333333333333,0.2825,False Positive,Faculty + Faculty
doc-visual-field-testing-on-a-personal-smartphone,title:visual field testing on a personal smartphone,Visual Field Testing on a Personal Smartphone,,2018,Investigative Ophthalmology & Visual Science,False,4,1.6094379124341003,7,bill-shi,bill-shi,bill-shi,Bill Shi,Affiliate Researcher,5,1,1,Cannabis and Cannabinoid Research; Glaucoma and retinal disorders; Ophthalmology and Visual Impairment Studies; Retinal Diseases and Treatments; Retinal Imaging and Analysis,7-10 words,0.12,0.48333333333333334,0.40249999999999997,Routine,No KLab core author
doc-https://doi.org/10.1016/j.jconrel.2018.01.023,doi:https://doi.org/10.1016/j.jconrel.2018.01.023,“Click” chemistry in polymeric scaffolds: Bioactive materials for tissue engineering,https://doi.org/10.1016/j.jconrel.2018.01.023,2018,Journal of Controlled Release,False,211,5.356586274672012,10,chen-lin; xiaodi-yang; hongbo-fang; zhao-wang,zhao-wang,chen-lin; xiaodi-yang; hongbo-fang; zhao-wang,Chen Lin; Xiaodi Yang; Hongbo Fang; Zhao Wang,PhD Student; Masters Student; Postdoctoral Scholar; Affiliate Faculty,14,1,4,Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Fluid Dynamics Simulations and Interactions; Hydraulic and Pneumatic Systems; Organic Electronics and Photovoltaics; Personality Disorders and Psychopathology; Polymer Surface Interaction Studies,7-10 words,0.364,0.7333333333333333,0.74,Hidden Gem,Mixed (faculty + PhD)
doc-https://doi.org/10.1109/tpami.2017.2743707,doi:https://doi.org/10.1109/tpami.2017.2743707,A Probabilistic Active Learning Algorithm Based on Fisher Information Ratio,https://doi.org/10.1109/tpami.2017.2743707,2017,IEEE Transactions on Pattern Analysis and Machine Intelligence,False,27,3.332204510175204,10,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,7-10 words,0.3,0.2833333333333333,0.2825,Routine,Solo faculty
doc-https://doi.org/10.1109/tsp.2017.2728500,doi:https://doi.org/10.1109/tsp.2017.2728500,An Active RBSE Framework to Generate Optimal Stimulus Sequences in a BCI for Spelling,https://doi.org/10.1109/tsp.2017.2728500,2017,IEEE Transactions on Signal Processing,False,16,2.833213344056216,14,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,11-14 words,0.54,0.2833333333333333,0.2825,False Positive,Solo faculty
doc-https://doi.org/10.5555/3122009.3122043,doi:https://doi.org/10.5555/3122009.3122043,Asymptotic analysis of objectives based on fisher information in active learning,https://doi.org/10.5555/3122009.3122043,2017,arXiv (Cornell University),False,13,2.6390573296152584,11,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,11-14 words,0.36,0.2833333333333333,0.2825,Routine,Solo faculty
doc-https://doi.org/10.1126/sciadv.1701151,doi:https://doi.org/10.1126/sciadv.1701151,Bioinspired bright noniridescent photonic melanin supraballs,https://doi.org/10.1126/sciadv.1701151,2017,Science Advances,False,236,5.4680601411351315,6,zhao-wang; ningzi-li; alejandro-sarria-morales,zhao-wang,zhao-wang; ningzi-li; alejandro-sarria-morales,Zhao Wang; Ningzi Li; Alejandro Sarria-Morales,Affiliate Faculty; Postdoctoral Scholar; Masters Student,8,1,3,"Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Financial Literacy, Pension, Retirement Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Polymer Surface Interaction Studies; Silicone and Siloxane Chemistry; biodegradable polymer synthesis and properties",<= 6 words,0.06,0.7208333333333333,0.67,Hidden Gem,Solo faculty
doc-computational-propaganda-in-the-united-states-of-a-f2992119,title:computational propaganda in the united states of america manufacturing consensus online,Computational propaganda in the United States of America: Manufacturing consensus online,,2017,Oxford University Research Archive (ORA) (University of Oxford),False,118,4.77912349311153,11,douglas-guilbeault; doug-guilbeault,doug-guilbeault,douglas-guilbeault; doug-guilbeault,Douglas Guilbeault; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty,5,1,2,"Categorization, perception, and language; Color perception and design; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence",11-14 words,0.424,0.2833333333333333,0.2825,Routine,Faculty + Faculty
doc-https://doi.org/10.3389/fnagi.2017.00225,doi:https://doi.org/10.3389/fnagi.2017.00225,Cortical Surface Thickness in the Middle-Aged Brain with White Matter Hyperintense Lesions,https://doi.org/10.3389/fnagi.2017.00225,2017,Frontiers in Aging Neuroscience,False,23,3.1780538303479458,12,rui-wang; muhua-huang,muhua-huang,rui-wang; muhua-huang,Rui Wang; Muhua Huang,PhD Student; Masters Student,10,1,2,Advanced Neuroimaging Techniques and Applications; Functional Brain Connectivity Studies; Heme Oxygenase-1 and Carbon Monoxide; Ion channel regulation and function; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Photoreceptor and optogenetics research; Sulfur Compounds in Biology,11-14 words,0.42,0.7333333333333333,0.615,Hidden Gem,Solo PhD student
doc-https://doi.org/10.1002/adma.201705122,doi:https://doi.org/10.1002/adma.201705122,Imperceptible Epidermal–Iontronic Interface for Wearable Sensing,https://doi.org/10.1002/adma.201705122,2017,Advanced Materials,False,201,5.308267697401205,7,ningzi-li; rui-pan,rui-pan,ningzi-li; rui-pan,Ningzi Li; Rui Pan,Postdoctoral Scholar; PhD Student,8,1,2,"Advanced Sensor and Energy Harvesting Materials; Electrowetting and Microfluidic Technologies; Financial Literacy, Pension, Retirement Analysis; Innovative Microfluidic and Catalytic Techniques Innovation; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications",7-10 words,0.12,0.4583333333333333,0.44999999999999996,Routine,Solo PhD student
doc-https://doi.org/10.1002/anie.201711802,doi:https://doi.org/10.1002/anie.201711802,"Incorporation of 2,6‐Connected Azulene Units into the Backbone of Conjugated Polymers: Towards High‐Performance Organic Optoelectronic Materials",https://doi.org/10.1002/anie.201711802,2017,Angewandte Chemie International Edition,False,190,5.25227342804663,19,xiaodi-yang,xiaodi-yang,xiaodi-yang,Xiaodi Yang,Masters Student,5,1,1,Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Organic Electronics and Photovoltaics,15-19 words,0.9173333333333333,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-https://doi.org/10.1038/ncomms16066,doi:https://doi.org/10.1038/ncomms16066,Modulation of nongenomic activation of PI3K signalling by tetramerization of N-terminally-cleaved RXRα,https://doi.org/10.1038/ncomms16066,2017,Nature Communications,False,24,3.2188758248682006,13,chen-lin; ziwen-chen,ziwen-chen,chen-lin; ziwen-chen,Chen Lin; Ziwen Chen,PhD Student; PhD Student,10,1,2,Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Ferroptosis and cancer prognosis; Fluid Dynamics Simulations and Interactions; Hydraulic and Pneumatic Systems; Nuclear Receptors and Signaling; Personality Disorders and Psychopathology; Retinoids in leukemia and cellular processes; Synthesis of Tetrazole Derivatives; Ubiquitin and proteasome pathways,11-14 words,0.48,0.6708333333333333,0.515,Aligned Surprise,Other KLab author config
doc-network-mediated-knowledge-spillovers:-a-cross-cou-ee281499,title:networkmediated knowledge spillovers a crosscountry comparative analysis of information security innovations,Network-Mediated Knowledge Spillovers: A Cross-Country Comparative Analysis of Information Security Innovations,,2017,National Bureau of Economic Research,False,1,0.6931471805599453,11,nadav-kunievsky,nadav-kunievsky,nadav-kunievsky,Nadav Kunievsky,Postdoctoral Scholar,5,1,1,"Economic Growth and Development; Energy, Environment, Economic Growth; Health disparities and outcomes; Intellectual Property and Patents; School Choice and Performance",11-14 words,0.424,0.2833333333333333,0.2825,Routine,No KLab core author
doc-https://doi.org/10.2147/ndt.s137292,doi:https://doi.org/10.2147/ndt.s137292,Regional impairment of intrinsic functional connectivity strength in patients with chronic primary insomnia,https://doi.org/10.2147/ndt.s137292,2017,Neuropsychiatric Disease and Treatment,False,34,3.5553480614894135,13,muhua-huang,muhua-huang,muhua-huang,Muhua Huang,Masters Student,5,1,1,Advanced Neuroimaging Techniques and Applications; Functional Brain Connectivity Studies; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Photoreceptor and optogenetics research,11-14 words,0.48,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-https://doi.org/10.1002/adma.201700253,doi:https://doi.org/10.1002/adma.201700253,Supercapacitive Iontronic Nanofabric Sensing,https://doi.org/10.1002/adma.201700253,2017,Advanced Materials,False,276,5.6240175061873385,4,ningzi-li; xiaodi-yang; rui-pan,rui-pan,ningzi-li; xiaodi-yang; rui-pan,Ningzi Li; Xiaodi Yang; Rui Pan,Postdoctoral Scholar; Masters Student; PhD Student,13,1,3,"Advanced Sensor and Energy Harvesting Materials; Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Electrowetting and Microfluidic Technologies; Financial Literacy, Pension, Retirement Analysis; Innovative Microfluidic and Catalytic Techniques Innovation; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications",<= 6 words,0.0,0.6708333333333333,0.64,Hidden Gem,Solo PhD student
doc-https://doi.org/10.1002/smll.201703164,doi:https://doi.org/10.1002/smll.201703164,Synergistic Lysosomal Activatable Polymeric Nanoprobe Encapsulating pH Sensitive Imidazole Derivative for Tumor Diagnosis,https://doi.org/10.1002/smll.201703164,2017,Small,False,45,3.828641396489095,13,chen-lin; ziwen-chen; rui-wang,ziwen-chen,chen-lin; ziwen-chen; rui-wang,Chen Lin; Ziwen Chen; Rui Wang,PhD Student; PhD Student; PhD Student,15,1,3,Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Ferroptosis and cancer prognosis; Fluid Dynamics Simulations and Interactions; Heme Oxygenase-1 and Carbon Monoxide; Hydraulic and Pneumatic Systems; Ion channel regulation and function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Nuclear Receptors and Signaling; Personality Disorders and Psychopathology; Retinoids in leukemia and cellular processes,11-14 words,0.48,0.5458333333333333,0.43999999999999995,Aligned Surprise,Other KLab author config
doc-https://doi.org/10.1130/b31721.1,doi:https://doi.org/10.1130/b31721.1,Tectonic evolution of the Qilian Shan: An early Paleozoic orogen reactivated in the Cenozoic,https://doi.org/10.1130/b31721.1,2017,Geological Society of America Bulletin,False,240,5.484796933490655,14,chen-lin; ningzi-li; lingfei-wu,lingfei-wu,chen-lin; ningzi-li; lingfei-wu,Chen Lin; Ningzi Li; Lingfei Wu,PhD Student; Postdoctoral Scholar; Affiliate Faculty,13,1,3,"Atomic and Molecular Physics; Big Data and Business Intelligence; Cavitation Phenomena in Pumps; Complex Network Analysis Techniques; Financial Literacy, Pension, Retirement Analysis; Fluid Dynamics Simulations and Interactions; Geological and Geochemical Analysis; Hydraulic and Pneumatic Systems; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Opinion Dynamics and Social Influence; Personality Disorders and Psychopathology",11-14 words,0.6040000000000001,0.6708333333333333,0.64,Aligned Surprise,Mixed (faculty + PhD)
doc-https://doi.org/10.1177/1745691617708631,doi:https://doi.org/10.1177/1745691617708631,The Strength of Social Norms Across Human Groups,https://doi.org/10.1177/1745691617708631,2017,Perspectives on Psychological Science,False,273,5.6131281063880705,8,joshua-jackson,joshua-jackson,joshua-jackson,Joshua Jackson,Affiliate Faculty,5,1,1,"Cultural Differences and Values; Evolutionary Game Theory and Cooperation; Psychology of Moral and Emotional Judgment; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",7-10 words,0.18,0.48333333333333334,0.40249999999999997,Routine,Solo faculty
doc-https://doi.org/10.1039/c7lc00914c,doi:https://doi.org/10.1039/c7lc00914c,"Wearable sensors: modalities, challenges, and prospects",https://doi.org/10.1039/c7lc00914c,2017,Lab on a Chip,False,1207,7.0967213784947605,6,rui-pan,rui-pan,rui-pan,Rui Pan,PhD Student,5,1,1,Advanced Sensor and Energy Harvesting Materials; Electrowetting and Microfluidic Technologies; Innovative Microfluidic and Catalytic Techniques Innovation; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications,<= 6 words,0.17466666666666666,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-https://doi.org/10.48550/arxiv.1605.08798,doi:https://doi.org/10.48550/arxiv.1605.08798,Asymptotic Analysis of Objectives based on Fisher Information in Active Learning,https://doi.org/10.48550/arxiv.1605.08798,2016,arXiv (Cornell University),False,17,2.8903717578961645,11,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,11-14 words,0.36,0.2833333333333333,0.2825,Routine,Solo faculty
doc-https://doi.org/10.3390/e18020051,doi:https://doi.org/10.3390/e18020051,Classification Active Learning Based on Mutual Information,https://doi.org/10.3390/e18020051,2016,Entropy,False,24,3.2188758248682006,7,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,7-10 words,0.12,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.5465/ambpp.2016.15394symposium,doi:10.5465/ambpp.2016.15394symposium,Institutional Foundations of Entrepreneurship in Global Contexts,10.5465/ambpp.2016.15394symposium,2016,Academy of Management Proceedings,False,0,0.0,7,daniel-holz; christopher-wolfram; pete-aceves,pete-aceves,daniel-holz; christopher-wolfram; pete-aceves,Daniel Holz; Christopher Wolfram; Pete Aceves,Affiliate Faculty; PhD Student; Affiliate Faculty,15,1,3,"3D Printing in Biomedical Research; Astrophysical Phenomena and Observations; Coronary Interventions and Diagnostics; Cosmology and Gravitation Theories; Economic Growth and Development; Gamma-ray bursts and supernovae; Geophysics and Gravity Measurements; Housing, Finance, and Neoliberalism; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfinance and Financial Inclusion; Microfluidic and Bio-sensing Technologies",7-10 words,0.12,0.6083333333333333,0.5399999999999999,Hidden Gem,Mixed (faculty + PhD)
doc-10.1063/1.4967777,doi:10.1063/1.4967777,Perspectives in flow-based microfluidic gradient generators for characterizing bacterial chemotaxis,10.1063/1.4967777,2016,Biomicrofluidics,False,21,3.091042453358316,10,christopher-wolfram; jar-der-luo,christopher-wolfram,christopher-wolfram; jar-der-luo,Christopher Wolfram; Jar-Der Luo,PhD Student; Affiliate Faculty,10,1,2,3D Printing in Biomedical Research; Complex Network Analysis Techniques; Coronary Interventions and Diagnostics; Corporate Finance and Governance; Innovative Microfluidic and Catalytic Techniques Innovation; Micro and Nano Robotics; Microfluidic and Bio-sensing Technologies; Opinion Dynamics and Social Influence; Private Equity and Venture Capital; Social Capital and Networks,7-10 words,0.3,0.5333333333333333,0.495,Hidden Gem,Mixed (faculty + PhD)
